DATE,USD_INR,USD_EUR,INR_EUR,INR_GBP,USD_GBP,INR_AED,
04/07/22,78.89,1.0409,75.79018157,58.07995288,1.306,21.48127978,
05/07/22,79.27,1.0254,77.30641701,58.07995288,1.306,21.58475153,
06/07/22,79.02,1.0173,77.67620171,62.74416389,1.2594,21.51667801,
07/07/22,79.12,1.0159,77.88168127,65.96631649,1.1994,21.54390742,
08/07/22,79.25,1.0178,77.86402044,65.96631649,1.1994,21.57930565,
11/07/22,79.46,1.0088,78.7668517,69.31867748,1.1463,21.63648741,
12/07/22,79.45,1.0069,78.90555169,65.15499426,1.2194,21.63376447,
13/07/22,79.68,1.0081,79.0397778,65.15499426,1.2194,21.6963921,
14/07/22,79.94,1.0028,79.71679298,65.15499426,1.2194,21.76718856,
15/07/22,79.74,1.0089,79.03657449,65.15499426,1.2194,21.71272975,
18/07/22,79.99,1.016,78.73031496,65.15499426,1.2194,21.78080327,
19/07/22,79.88,1.0238,78.02305138,65.15499426,1.2194,21.75085092,
20/07/22,79.96,1.0217,78.26172066,65.15499426,1.2194,21.77263445,
21/07/22,79.85,1.0197,78.3073453,65.15499426,1.2194,21.7426821,
22/07/22,79.83,1.0225,78.07334963,65.15499426,1.2194,21.73723622,
25/07/22,79.79,1.0211,78.14122025,65.15499426,1.2194,21.72634445,
26/07/22,79.82,1.0116,78.90470542,65.15499426,1.2194,21.73451327,
27/07/22,79.92,1.0108,79.06608627,65.15499426,1.2194,21.76174268,
28/07/22,79.64,1.0163,78.36268818,65.15499426,1.2194,21.68550034,
29/07/22,79.33,1.0202,77.75926289,65.15499426,1.2194,21.60108918,
01/08/22,78.93,1.027,76.85491723,65.15499426,1.2194,21.49217155,
02/08/22,78.49,1.0194,76.99627232,57.91765053,1.3552,21.37236215,
03/08/22,79.13,1.0146,77.99132663,60.39996947,1.3101,21.54663036,
04/08/22,79.23,1.0221,77.51687702,60.79650092,1.3032,21.57385977,
05/08/22,79.36,1.017,78.03343166,60.79650092,1.3032,21.609258,
08/08/22,79.58,1.0207,77.96610169,65.77946768,1.2098,21.6691627,
09/08/22,79.65,1.0226,77.88969294,69.32718252,1.1489,21.68822328,
10/08/22,79.07,1.0337,76.49221244,69.32718252,1.1489,21.53029272,
11/08/22,79.54,1.0338,76.9394467,68.59853385,1.1595,21.65827093,
12/08/22,79.65,1.0257,77.65428488,65.1001226,1.2235,21.68822328,
15/08/22,79.48,1.0186,78.0286668,65.1001226,1.2235,21.64193329,
16/08/22,79.31,1.0174,77.95360723,65.1001226,1.2235,21.59564329,
17/08/22,79.41,1.0164,78.12868949,65.1001226,1.2235,21.6228727,
18/08/22,79.66,1.0114,78.76211192,65.1001226,1.2235,21.69094622,
19/08/22,79.89,1.0039,79.57963941,65.1001226,1.2235,21.75357386,
22/08/22,79.86,0.9936,80.37439614,65.1001226,1.2235,21.74540504,
23/08/22,79.81,0.9976,80.00200481,65.1001226,1.2235,21.73179033,
24/08/22,79.82,0.9967,80.08427812,65.1001226,1.2235,21.73451327,
25/08/22,79.9,0.9959,80.22893865,65.1001226,1.2235,21.7562968,
26/08/22,79.87,0.9998,79.8859772,65.1001226,1.2235,21.74812798,
29/08/22,79.96,1,79.96,65.1001226,1.2235,21.77263445,
30/08/22,79.6,1.0018,79.45697744,65.1001226,1.2235,21.67460858,
31/08/22,79.45,1.0065,78.93691008,65.1001226,1.2235,21.63376447,
01/09/22,79.65,0.995,80.05025126,65.1001226,1.2235,21.68822328,
02/09/22,79.7,1.003,79.46161515,58.86262925,1.354,21.70183799,
05/09/22,79.7,1.003,79.46161515,58.86262925,1.2335,21.70183799,
06/09/22,79.86,0.9914,80.55275368,63.83182799,1.2511,21.74540504,
07/09/22,79.82,0.9942,80.28565681,63.83182799,1.2511,21.73451327,
08/09/22,79.71,0.9956,80.06227401,65.93597485,1.2089,21.70456093,
09/09/22,79.61,1.0046,79.24547083,68.62931034,1.16,21.67733152,
12/09/22,79.35,1.0129,78.33942146,64.45455284,1.2311,21.60653506,
13/09/22,79.49,0.9997,79.51385416,64.45455284,1.2311,21.64465623,
14/09/22,79.41,0.9993,79.46562594,64.45455284,1.2311,21.6228727,
15/09/22,79.82,0.9991,79.89190271,64.45455284,1.2311,21.73451327,
16/09/22,79.66,1.0013,79.55657645,64.45455284,1.2311,21.69094622,
19/09/22,79.71,1.0003,79.68609417,64.45455284,1.2311,21.70456093,
20/09/22,79.72,0.9994,79.76786072,64.45455284,1.2311,21.70728387,
21/09/22,79.96,0.988,80.93117409,64.45455284,1.2311,21.77263445,
22/09/22,81,0.9841,82.30870846,64.45455284,1.2311,22.05582029,
23/09/22,81.11,0.9719,83.45508797,64.45455284,1.2311,22.08577263,
26/09/22,81.6,0.9623,84.7968409,64.45455284,1.2311,22.21919673,
27/09/22,81.63,0.9616,84.88976705,64.45455284,1.2311,22.22736555,
28/09/22,81.61,0.9681,84.29914265,64.45455284,1.2311,22.22191967,
29/09/22,81.54,0.9774,83.42541436,64.45455284,1.2311,22.20285909,
30/09/22,81.37,0.9783,83.17489523,64.45455284,1.2311,22.15656909,
03/10/22,81.56,0.9809,83.14812927,62.2215441,1.3108,22.20830497,
04/10/22,81.45,0.9977,81.63776686,62.2215441,1.3108,22.17835262,
05/10/22,81.5,0.9866,82.6069329,66.19020547,1.2313,22.19196732,
06/10/22,82.06,0.9806,83.68345911,66.55312247,1.233,22.34445201,
07/10/22,82.32,0.9785,84.12876852,66.55312247,1.233,22.41524847,
10/10/22,82.32,0.9785,84.12876852,66.55312247,1.233,22.41524847,
11/10/22,82.22,0.9757,84.26770524,70.41192087,1.1677,22.38801906,
12/10/22,82.25,0.9692,84.8638052,70.41192087,1.1677,22.39618788,
13/10/22,82.28,0.978,84.13087935,70.41192087,1.1677,22.40435671,
14/10/22,82.28,0.9739,84.48506007,70.41192087,1.1677,22.40435671,
17/10/22,82.16,0.9843,83.47048664,70.41192087,1.1677,22.37168142,
18/10/22,82.29,0.9842,83.61105466,70.41192087,1.1677,22.40707965,
19/10/22,82.95,0.978,84.81595092,70.41192087,1.1677,22.58679374,
20/10/22,82.66,0.9823,84.14944518,70.41192087,1.1677,22.50782845,
21/10/22,82.58,0.9855,83.7950279,70.41192087,1.1677,22.48604493,
24/10/22,82.68,0.9874,83.73506178,70.41192087,1.1677,22.51327434,
25/10/22,82.44,0.9959,82.77939552,70.41192087,1.1677,22.44792376,
26/10/22,82.73,1.0068,82.1712356,70.41192087,1.1677,22.52688904,
27/10/22,82.36,0.9985,82.48372559,70.41192087,1.1677,22.42614023,
28/10/22,82.33,0.9934,82.87698812,70.41192087,1.1677,22.41797141,
31/10/22,82.73,0.9885,83.69246333,70.41192087,1.1677,22.52688904,
01/11/22,82.62,0.9871,83.69972647,60.65188665,1.3622,22.49693669,
02/11/22,82.72,0.9875,83.76708861,60.81905742,1.3601,22.5241661,
03/11/22,82.76,0.9759,84.80377088,63.35451275,1.3063,22.53505786,
04/11/22,82.03,0.9895,82.90045478,62.94022865,1.3033,22.33628319,
07/11/22,81.95,0.9997,81.97459238,68.82506089,1.1907,22.31449966,
08/11/22,81.27,1.0089,80.55307761,66.45134914,1.223,22.12933969,
09/11/22,81.25,1.0037,80.95048321,66.45134914,1.223,22.12389381,
10/11/22,80.72,1.0176,79.32389937,72.27793696,1.1168,21.97957794,
11/11/22,80.72,1.0176,79.32389937,72.27793696,1.1168,21.97957794,
14/11/22,80.98,1.0337,78.33994389,72.27793696,1.1168,22.0503744,
15/11/22,80.94,1.0372,78.03702275,72.27793696,1.1168,22.03948264,
16/11/22,81.46,1.0395,78.36459836,72.27793696,1.1168,22.18107556,
17/11/22,81.69,1.0341,78.9962286,72.27793696,1.1168,22.2437032,
18/11/22,81.76,1.0349,79.0028022,72.27793696,1.1168,22.26276378,
21/11/22,81.68,1.0238,79.78120727,72.27793696,1.1168,22.24098026,
22/11/22,81.69,1.0276,79.49591281,72.27793696,1.1168,22.2437032,
23/11/22,81.71,1.0364,78.84021613,72.27793696,1.1168,22.24914908,
24/11/22,81.71,1.0364,78.84021613,72.27793696,1.1168,22.24914908,
25/11/22,81.73,1.0402,78.57142857,72.27793696,1.1168,22.25459496,
28/11/22,81.61,1.0386,78.57693048,72.27793696,1.1168,22.22191967,
29/11/22,81.61,1.0356,78.80455774,72.27793696,1.1168,22.22191967,
30/11/22,81.43,1.0323,78.88210791,72.27793696,1.1168,22.17290674,
01/12/22,81.17,1.0498,77.31948943,59.25682581,1.3698,22.10211028,
02/12/22,81.41,1.0521,77.37857618,59.25682581,1.3698,22.16746086,
05/12/22,81.77,1.0494,77.9207166,67.0355796,1.2198,22.26548673,
06/12/22,82.42,1.0497,78.51767172,67.0355796,1.2198,22.44247788,
07/12/22,82.31,1.0505,78.35316516,69.13901722,1.1905,22.41252553,
08/12/22,82.29,1.0552,77.98521607,67.82888229,1.2132,22.40707965,
09/12/22,82.46,1.055,78.16113744,70.47260918,1.1701,22.45336964,
12/12/22,82.67,1.0545,78.39734471,67.29344729,1.2285,22.5105514,
13/12/22,82.49,1.063,77.60112888,67.29344729,1.2285,22.46153846,
14/12/22,82.5,1.0655,77.42843735,67.29344729,1.2285,22.4642614,
15/12/22,82.75,1.0638,77.78717804,67.29344729,1.2285,22.53233492,
16/12/22,82.71,1.061,77.95475966,67.29344729,1.2285,22.52144316,
19/12/22,82.65,1.0624,77.79555723,67.29344729,1.2285,22.50510551,
20/12/22,82.58,1.0635,77.64927127,67.29344729,1.2285,22.48604493,
21/12/22,82.81,1.0599,78.13001227,67.29344729,1.2285,22.54867257,
22/12/22,82.93,1.0588,78.32451832,67.29344729,1.2285,22.58134786,
23/12/22,82.86,1.0621,78.0152528,67.29344729,1.2285,22.56228727,
26/12/22,82.86,1.0621,78.0152528,67.29344729,1.2285,22.56228727,
27/12/22,82.88,1.0654,77.79237845,67.29344729,1.2285,22.56773315,
28/12/22,82.74,1.0622,77.89493504,67.29344729,1.2285,22.52961198,
29/12/22,82.83,1.0668,77.64341957,67.29344729,1.2285,22.55411845,
30/12/22,82.72,1.0698,77.32286409,67.29344729,1.2285,22.5241661,
02/01/23,82.72,1.0698,77.32286409,67.29344729,1.2308,22.5241661,
03/01/23,82.86,1.0559,78.47334028,68.85491109,1.2034,22.56228727,
04/01/23,82.72,1.062,77.89077213,68.85491109,1.2034,22.5241661,
05/01/23,82.57,1.0522,78.47367421,66.08243297,1.2495,22.48332199,
06/01/23,82.72,1.0619,77.89810717,65.98596043,1.2536,22.5241661,
09/01/23,82.36,1.0759,76.54986523,65.39622042,1.2594,22.42614023,
10/01/23,81.6,1.0737,75.99888237,65.39622042,1.2594,22.21919673,
11/01/23,81.6,1.074,75.97765363,67.28787004,1.2127,22.21919673,
12/01/23,81.19,1.0823,75.01616927,64.01987068,1.2682,22.10755616,
13/01/23,81.31,1.0811,75.21043382,64.01987068,1.2682,22.14023145,
16/01/23,81.31,1.0811,75.21043382,64.01987068,1.2682,22.14023145,
17/01/23,81.57,1.0793,75.57676272,64.01987068,1.2682,22.21102791,
18/01/23,81.33,1.0827,75.11776115,64.01987068,1.2682,22.14567733,
19/01/23,81.28,1.081,75.18963922,64.01987068,1.2682,22.13206263,
20/01/23,80.99,1.0831,74.77610562,64.01987068,1.2682,22.05309735,
23/01/23,81.41,1.0865,74.92867004,64.01987068,1.2682,22.16746086,
24/01/23,81.53,1.0873,74.98390509,64.01987068,1.2682,22.20013615,
25/01/23,81.49,1.0901,74.75460967,64.01987068,1.2682,22.18924438,
26/01/23,81.59,1.0866,75.08742868,64.01987068,1.2682,22.21647379,
27/01/23,81.54,1.0857,75.10361978,64.01987068,1.2682,22.20285909,
30/01/23,81.47,1.0867,74.97009294,64.01987068,1.2682,22.1837985,
31/01/23,81.69,1.0858,75.23484988,64.01987068,1.2682,22.2437032,
01/02/23,81.73,1.0917,74.86488962,64.01987068,1.2682,22.25459496,
02/02/23,82.03,1.0918,75.13280821,66.908646,1.226,22.33628319,
03/02/23,82.21,1.0825,75.94457275,68.84106515,1.1942,22.38529612,
06/02/23,82.77,1.0722,77.19641858,66.38594803,1.2468,22.5377808,
07/02/23,82.81,1.0705,77.35637553,66.38594803,1.2468,22.54867257,
08/02/23,82.65,1.0734,76.99832309,65.01730648,1.2712,22.50510551,
09/02/23,82.44,1.0761,76.60998049,65.01730648,1.2712,22.44792376,
10/02/23,82.47,1.067,77.29147142,67.98845837,1.213,22.45609258,
13/02/23,82.72,1.0718,77.17857809,67.98845837,1.213,22.5241661,
14/02/23,82.86,1.0722,77.28035814,67.98845837,1.213,22.56228727,
15/02/23,82.78,1.0683,77.48759712,67.98845837,1.213,22.54050374,
16/02/23,82.74,1.0684,77.44290528,67.98845837,1.213,22.52961198,
17/02/23,82.73,1.0678,77.47705563,67.98845837,1.213,22.52688904,
20/02/23,82.73,1.0678,77.47705563,67.98845837,1.213,22.52688904,
21/02/23,82.85,1.0657,77.74232899,67.98845837,1.213,22.55956433,
22/02/23,82.78,1.0623,77.92525652,67.98845837,1.213,22.54050374,
23/02/23,82.59,1.0583,78.04025324,67.98845837,1.213,22.48876787,
24/02/23,82.97,1.0545,78.68183973,67.98845837,1.213,22.59223962,
27/02/23,82.69,1.0596,78.0388826,67.98845837,1.213,22.51599728,
28/02/23,82.57,1.0602,77.88153179,67.98845837,1.213,22.48332199,
01/03/23,82.43,1.0674,77.22503279,68.86382623,1.197,22.44520082,
02/03/23,82.41,1.0595,77.78197263,68.25975317,1.2073,22.43975494,
03/03/23,81.98,1.0616,77.22305953,68.33944648,1.1996,22.32266848,
06/03/23,81.77,1.0694,76.46343744,68.33944648,1.1996,22.26548673,
07/03/23,81.93,1.0573,77.48983259,64.53721938,1.2695,22.30905378,
08/03/23,81.86,1.0549,77.59977249,64.41104729,1.2709,22.28999319,
09/03/23,82.02,1.0577,77.54561785,64.41104729,1.2709,22.33356025,
10/03/23,81.93,1.0659,76.86462145,67.88466319,1.2069,22.30905378,
13/03/23,82.19,1.0733,76.57691233,67.88466319,1.2069,22.37985024,
14/03/23,82.25,1.0722,76.71143443,67.88466319,1.2069,22.39618788,
15/03/23,82.84,1.0535,78.63312767,67.88466319,1.2069,22.55684139,
16/03/23,82.63,1.0622,77.79137639,67.88466319,1.2069,22.49965963,
17/03/23,82.56,1.0647,77.54296985,67.88466319,1.2069,22.48059905,
20/03/23,82.55,1.0722,76.99123298,67.88466319,1.2069,22.47787611,
21/03/23,82.59,1.0769,76.69235769,67.88466319,1.2069,22.48876787,
22/03/23,82.66,1.0792,76.59377317,67.88466319,1.2069,22.50782845,
23/03/23,82.07,1.089,75.36271809,67.88466319,1.2069,22.34717495,
24/03/23,82.34,1.0762,76.50994239,67.88466319,1.2069,22.42069435,
27/03/23,82.24,1.0789,76.22578552,67.88466319,1.2069,22.39346494,
28/03/23,82.17,1.0844,75.77462191,67.88466319,1.2069,22.37440436,
29/03/23,82.18,1.0826,75.90984667,67.88466319,1.2069,22.3771273,
30/03/23,82.34,1.0899,75.54821543,67.88466319,1.2069,22.42069435,
31/03/23,82.19,1.0872,75.59786608,67.88466319,1.2069,22.37985024,
03/04/23,82.24,1.0891,75.51189055,67.88466319,1.2069,22.39346494,
04/04/23,82.33,1.0951,75.18034883,65.87453993,1.2498,22.41797141,
05/04/23,81.89,1.0918,75.00457959,65.09538951,1.258,22.29816201,
06/04/23,81.86,1.0927,74.9153473,65.09538951,1.258,22.28999319,
07/04/23,81.85,1.0913,75.00229085,65.09538951,1.258,22.28727025,
10/04/23,82.01,1.084,75.65498155,67.45907707,1.2157,22.3308373,
11/04/23,82.04,1.0906,75.22464698,67.45907707,1.2157,22.33900613,
12/04/23,81.98,1.0987,74.61545463,64.89353281,1.2633,22.32266848,
13/04/23,81.65,1.1054,73.86466437,64.89353281,1.2633,22.23281144,
14/04/23,81.88,1.098,74.571949,64.89353281,1.2633,22.29543907,
17/04/23,81.98,1.0915,75.10765002,64.89353281,1.2633,22.32266848,
18/04/23,82.08,1.0958,74.90417959,64.89353281,1.2633,22.34989789,
19/04/23,82.18,1.0953,75.02967224,64.89353281,1.2633,22.3771273,
20/04/23,82.1,1.097,74.84047402,64.89353281,1.2633,22.35534377,
21/04/23,82.06,1.0973,74.78355965,64.89353281,1.2633,22.34445201,
24/04/23,81.9,1.1027,74.27224086,64.89353281,1.2633,22.30088496,
25/04/23,81.92,1.0968,74.69000729,64.89353281,1.2633,22.30633084,
26/04/23,81.74,1.1052,73.95946435,64.89353281,1.2633,22.2573179,
27/04/23,81.84,1.1017,74.28519561,64.89353281,1.2633,22.28454731,
28/04/23,81.84,1.104,74.13043478,64.89353281,1.2633,22.28454731,
01/05/23,81.84,1.097,74.60346399,68.76155268,1.1902,22.28454731,
02/05/23,81.89,1.0997,74.46576339,68.76155268,1.1902,22.29816201,
03/05/23,81.83,1.1049,74.061001,68.76155268,1.1902,22.28182437,
04/05/23,81.73,1.1009,74.23925879,65.54655546,1.2469,22.25459496,
05/05/23,81.81,1.1026,74.19735171,64.67193676,1.265,22.27637849,
08/05/23,81.78,1.102,74.21052632,64.67193676,1.265,22.26820967,
09/05/23,82.04,1.0953,74.90185337,65.19907812,1.2583,22.33900613,
10/05/23,81.94,1.0966,74.72186759,67.32396681,1.2171,22.31177672,
11/05/23,82.13,1.0916,75.23818248,67.32396681,1.2171,22.36351259,
12/05/23,82.17,1.0856,75.6908622,65.26608419,1.259,22.37440436,
15/05/23,82.3,1.0874,75.68512047,65.26608419,1.259,22.40980259,
16/05/23,82.26,1.0866,75.70403092,65.26608419,1.259,22.39891082,
17/05/23,82.39,1.083,76.0757156,65.26608419,1.259,22.43430905,
18/05/23,82.77,1.0776,76.80957684,65.26608419,1.259,22.5377808,
19/05/23,82.65,1.0819,76.39338201,65.26608419,1.259,22.50510551,
22/05/23,82.83,1.0806,76.65186008,65.26608419,1.259,22.55411845,
23/05/23,82.84,1.0771,76.91022189,65.26608419,1.259,22.55684139,
24/05/23,82.66,1.0758,76.83584309,65.26608419,1.259,22.50782845,
25/05/23,82.76,1.0725,77.16550117,65.26608419,1.259,22.53505786,
26/05/23,82.58,1.0713,77.08391674,65.26608419,1.259,22.48604493,
29/05/23,82.58,1.0713,77.08391674,65.26608419,1.259,22.48604493,
30/05/23,82.67,1.0722,77.1031524,65.26608419,1.259,22.5105514,
31/05/23,82.68,1.0654,77.60465553,65.26608419,1.259,22.51327434,
01/06/23,82.41,1.0752,76.64620536,68.31067639,1.2064,22.43975494,
02/06/23,82.35,1.0724,76.79037673,68.57356982,1.2009,22.42341729,
05/06/23,82.67,1.0721,77.11034418,68.57356982,1.2009,22.5105514,
06/06/23,82.61,1.0695,77.24170173,66.52440006,1.2418,22.49421375,
07/06/23,82.5,1.0702,77.08839469,64.85339203,1.2721,22.4642614,
08/06/23,82.57,1.078,76.59554731,64.85339203,1.2721,22.48332199,
09/06/23,82.46,1.0749,76.71411294,65.97855657,1.2498,22.45336964,
12/06/23,82.43,1.0747,76.70047455,65.47779808,1.2589,22.44520082,
13/06/23,82.38,1.0792,76.33432172,65.47779808,1.2589,22.43158611,
14/06/23,82.1,1.0859,75.60548853,65.47779808,1.2589,22.35534377,
15/06/23,82.18,1.0933,75.16692582,65.47779808,1.2589,22.3771273,
16/06/23,81.89,1.0925,74.95652174,65.47779808,1.2589,22.29816201,
19/06/23,81.89,1.0925,74.95652174,65.47779808,1.2589,22.29816201,
20/06/23,82.11,1.09,75.33027523,65.47779808,1.2589,22.35806671,
21/06/23,82.04,1.0951,74.91553283,65.47779808,1.2589,22.33900613,
22/06/23,81.93,1.0953,74.80142427,65.47779808,1.2589,22.30905378,
23/06/23,82.01,1.0887,75.32837329,65.47779808,1.2589,22.3308373,
26/06/23,82,1.091,75.1604033,65.47779808,1.2589,22.32811436,
27/06/23,81.98,1.0961,74.79244594,65.47779808,1.2589,22.32266848,
28/06/23,82,1.0904,75.20176082,65.47779808,1.2589,22.32811436,
29/06/23,82.05,1.0881,75.40667218,65.47779808,1.2589,22.34172907,
30/06/23,82.06,1.092,75.14652015,65.47779808,1.2589,22.34445201,
03/07/23,81.96,1.0919,75.06181885,69.12372438,1.1857,22.3172226,
04/07/23,81.96,1.0919,75.06181885,69.12372438,1.2422,22.3172226,
05/07/23,82.34,1.0868,75.76370997,69.12372438,1.2422,22.42069435,
06/07/23,82.49,1.0873,75.86682608,66.25170669,1.2451,22.46153846,
07/07/23,82.74,1.0964,75.4651587,64.44929117,1.2838,22.52961198,
10/07/23,82.57,1.0991,75.12510236,64.44929117,1.2838,22.48332199,
11/07/23,82.39,1.0992,74.95451237,67.00553025,1.2296,22.43430905,
12/07/23,82.03,1.1123,73.74808954,65.19631219,1.2582,22.33628319,
13/07/23,82.04,1.1194,73.2892621,65.19631219,1.2582,22.33900613,
14/07/23,82.16,1.1237,73.11560025,65.19631219,1.2582,22.37168142,
17/07/23,82.03,1.1236,73.00640797,65.19631219,1.2582,22.33628319,
18/07/23,82.03,1.1223,73.09097389,65.19631219,1.2582,22.33628319,
19/07/23,82.09,1.1195,73.32737829,65.19631219,1.2582,22.35262083,
20/07/23,81.99,1.1135,73.63268972,65.19631219,1.2582,22.32539142,
21/07/23,81.99,1.112,73.73201439,65.19631219,1.2582,22.32539142,
24/07/23,81.81,1.1083,73.81575386,65.19631219,1.2582,22.27637849,
25/07/23,81.87,1.105,74.09049774,65.19631219,1.2582,22.29271613,
26/07/23,81.99,1.1078,74.01155443,65.19631219,1.2582,22.32539142,
27/07/23,82.15,1.0998,74.69539916,65.19631219,1.2582,22.36895848,
28/07/23,82.22,1.1039,74.48138418,65.19631219,1.2582,22.38801906,
31/07/23,82.24,1.102,74.62794918,65.19631219,1.2582,22.39346494,
01/08/23,82.25,1.0971,74.97037645,65.19631219,1.2582,22.39618788,
02/08/23,82.58,1.0939,75.49136118,68.28743901,1.2093,22.48604493,
03/08/23,82.74,1.0947,75.58235133,69.89946777,1.1837,22.52961198,
04/08/23,82.83,1.1036,75.05436752,69.89946777,1.1837,22.55411845,
07/08/23,82.75,1.1,75.22727273,69.89946777,1.1837,22.53233492,
08/08/23,82.85,1.0951,75.65519131,65.08759525,1.2729,22.55956433,
09/08/23,82.84,1.0975,75.48063781,66.39948702,1.2476,22.55684139,
10/08/23,82.69,1.1016,75.06354394,66.39948702,1.2476,22.51599728,
11/08/23,82.87,1.0957,75.63201606,67.36850663,1.2301,22.56501021,
14/08/23,83.17,1.0922,76.14905695,67.36850663,1.2301,22.64669843,
15/08/23,82.94,1.0928,75.89677892,67.36850663,1.2301,22.5840708,
16/08/23,83.19,1.0904,76.29310345,67.36850663,1.2301,22.65214432,
17/08/23,83.09,1.0874,76.41162406,67.36850663,1.2301,22.62491491,
18/08/23,83.14,1.0875,76.45057471,67.36850663,1.2301,22.63852961,
21/08/23,83.1,1.0888,76.32255694,67.36850663,1.2301,22.62763785,
22/08/23,82.94,1.0846,76.47058824,67.36850663,1.2301,22.5840708,
23/08/23,82.69,1.0862,76.12778494,67.36850663,1.2301,22.51599728,
24/08/23,82.57,1.0826,76.27009052,67.36850663,1.2301,22.48332199,
25/08/23,82.64,1.0787,76.61073514,67.36850663,1.2301,22.50238257,
28/08/23,82.6,1.081,76.4107308,67.36850663,1.2301,22.49149081,
29/08/23,82.7,1.0851,76.21417381,67.36850663,1.2301,22.51872022,
30/08/23,82.73,1.0926,75.71846971,67.36850663,1.2301,22.52688904,
31/08/23,82.78,1.0839,76.37235907,67.36850663,1.2301,22.54050374,
01/09/23,82.69,1.0787,76.65708723,67.74537113,1.2206,22.51599728,
04/09/23,82.69,1.0787,76.65708723,67.74537113,1.2206,22.51599728,
05/09/23,83.03,1.0727,77.40281533,65.80282137,1.2618,22.60857726,
06/09/23,83.14,1.0714,77.59940265,66.09428412,1.2579,22.63852961,
07/09/23,83.21,1.0704,77.73729447,66.09428412,1.2579,22.6575902,
08/09/23,82.93,1.0709,77.43953684,65.22217853,1.2715,22.58134786,
11/09/23,83.03,1.0744,77.28034252,67.61951299,1.2279,22.60857726,
12/09/23,82.86,1.0726,77.25153832,67.61951299,1.2279,22.56228727,
13/09/23,82.93,1.0737,77.23758964,67.61951299,1.2279,22.58134786,
14/09/23,83.02,1.066,77.87992495,67.61951299,1.2279,22.60585432,
15/09/23,83.15,1.0673,77.9068678,67.61951299,1.2279,22.64125255,
18/09/23,83.27,1.0695,77.85881253,67.61951299,1.2279,22.67392784,
19/09/23,83.27,1.0684,77.93897417,67.61951299,1.2279,22.67392784,
20/09/23,83.07,1.0715,77.52683154,67.61951299,1.2279,22.61946903,
21/09/23,83.11,1.0664,77.93510878,67.61951299,1.2279,22.63036079,
22/09/23,82.95,1.066,77.81425891,67.61951299,1.2279,22.58679374,
25/09/23,83.11,1.0591,78.47228779,67.61951299,1.2279,22.63036079,
26/09/23,83.24,1.0573,78.72883761,67.61951299,1.2279,22.66575902,
27/09/23,83.18,1.051,79.14367269,67.61951299,1.2279,22.64942138,
28/09/23,83.13,1.0578,78.58763471,67.61951299,1.2279,22.63580667,
29/09/23,83.08,1.0584,78.49584278,67.61951299,1.2279,22.62219197,
02/10/23,83.04,1.05,79.08571429,68.85001244,1.2061,22.6113002,
03/10/23,83.22,1.0453,79.61350808,69.10238313,1.2043,22.66031314,
04/10/23,83.25,1.0518,79.15002852,67.36526946,1.2358,22.66848196,
05/10/23,83.24,1.0527,79.07286026,65.99016965,1.2614,22.66575902,
06/10/23,83.25,1.0596,78.56738392,65.99016965,1.2614,22.66848196,
09/10/23,83.25,1.0596,78.56738392,65.99016965,1.2614,22.66848196,
10/10/23,83.25,1.0618,78.40459597,67.74902344,1.2288,22.66848196,
11/10/23,83.18,1.062,78.32391714,67.74902344,1.2288,22.64942138,
12/10/23,83.28,1.0553,78.91594807,67.74902344,1.2288,22.67665078,
13/10/23,83.26,1.0502,79.28013712,67.74902344,1.2288,22.6712049,
16/10/23,83.28,1.0546,78.96832922,67.74902344,1.2288,22.67665078,
17/10/23,83.22,1.0593,78.56131408,67.74902344,1.2288,22.66031314,
18/10/23,83.25,1.0532,79.0448158,67.74902344,1.2288,22.66848196,
19/10/23,83.1,1.057,78.61873226,67.74902344,1.2288,22.62763785,
20/10/23,83.14,1.0592,78.49320242,67.74902344,1.2288,22.63852961,
23/10/23,83.19,1.0646,78.14202517,67.74902344,1.2288,22.65214432,
24/10/23,83.19,1.0595,78.51816895,67.74902344,1.2288,22.65214432,
25/10/23,83.18,1.0583,78.59775111,67.74902344,1.2288,22.64942138,
26/10/23,83.24,1.0532,79.03532093,67.74902344,1.2288,22.66575902,
27/10/23,83.27,1.0592,78.61593656,67.74902344,1.2288,22.67392784,
30/10/23,83.25,1.062,78.38983051,67.74902344,1.2288,22.66848196,
31/10/23,83.26,1.0568,78.78501136,67.74902344,1.2288,22.6712049,
01/11/23,83.24,1.0538,78.99032074,68.65154639,1.2125,22.66575902,
02/11/23,83.22,1.0618,78.37634206,68.65154639,1.2125,22.66031314,
03/11/23,83.14,1.0733,77.46203298,68.65154639,1.2125,22.63852961,
06/11/23,83.19,1.0747,77.40764865,68.65154639,1.2125,22.65214432,
07/11/23,83.22,1.0687,77.87030972,64.50662739,1.2901,22.66031314,
08/11/23,83.28,1.0715,77.72281848,65.60579801,1.2694,22.67665078,
09/11/23,83.25,1.071,77.73109244,66.44584564,1.2529,22.66848196,
10/11/23,83.25,1.071,77.73109244,66.44584564,1.2304,22.66848196,
13/11/23,83.32,1.07,77.86915888,66.44584564,1.2304,22.68754255,
14/11/23,83.32,1.0861,76.7148513,66.44584564,1.2304,22.68754255,
15/11/23,83.11,1.0853,76.57790473,66.44584564,1.2304,22.63036079,
16/11/23,83.22,1.0851,76.69339231,66.44584564,1.2304,22.66031314,
17/11/23,83.25,1.0879,76.52357753,66.44584564,1.2304,22.66848196,
